integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
51714,876,77,4,4,7107.48,0.10,0.01,R,F,1994-09-24,1994-10-13,1994-09-30,DELIVER IN PERSON        ,AIR       , fluffily regular reques
51777,509,10,5,10,14095.00,0.04,0.06,A,F,1995-04-09,1995-05-09,1995-04-26,DELIVER IN PERSON        ,AIR       ,eposits. ca
51782,812,13,1,9,15415.29,0.09,0.06,R,F,1993-12-16,1993-10-18,1994-01-06,DELIVER IN PERSON        ,AIR       ,"y silent, regular packages. carefully r"
51783,1039,45,6,24,22560.72,0.07,0.07,N,O,1996-03-01,1996-01-31,1996-03-12,DELIVER IN PERSON        ,AIR       ,ly. express deposits cajole. blithel
51941,38,14,2,8,7504.24,0.07,0.02,N,O,1996-03-22,1996-03-23,1996-04-09,DELIVER IN PERSON        ,AIR       ,ven theodolites sleep slyly pending fray
52005,903,38,1,14,25254.60,0.10,0.00,R,F,1994-01-25,1994-03-20,1994-02-18,DELIVER IN PERSON        ,AIR       ,"its-- silent, even packages at the ironic"
52071,998,1,1,4,7595.96,0.09,0.02,N,O,1995-12-21,1996-02-23,1996-01-18,DELIVER IN PERSON        ,AIR       ,"s. final deposits use among the bold, final"
52131,80,31,3,7,6860.56,0.05,0.03,N,O,1998-03-09,1998-01-30,1998-03-24,DELIVER IN PERSON        ,AIR       ,nd the furiously regular pains. furiously i
52162,857,57,6,3,5273.55,0.08,0.06,N,O,1995-12-24,1996-01-10,1996-01-05,DELIVER IN PERSON        ,AIR       ,ges wake acco
52260,141,94,1,8,8329.12,0.06,0.08,R,F,1993-07-08,1993-08-02,1993-07-21,DELIVER IN PERSON        ,AIR       ,", even depo"
52294,1064,100,1,19,18336.14,0.07,0.03,N,O,1996-11-18,1996-11-15,1996-11-26,DELIVER IN PERSON        ,AIR       ," bold, pending plate"
52295,494,82,1,28,39045.72,0.00,0.03,N,O,1996-01-03,1996-01-10,1996-01-30,DELIVER IN PERSON        ,AIR       ,ar Tiresias. regularly final requests wa
52352,1457,36,5,5,6792.25,0.03,0.00,N,O,1997-05-03,1997-03-29,1997-05-22,DELIVER IN PERSON        ,AIR       ,refully ironically un
52385,447,48,1,29,39075.76,0.05,0.03,A,F,1994-01-12,1994-02-16,1994-01-29,DELIVER IN PERSON        ,AIR       ,accounts haggle fluffily across the furious
52448,1438,17,2,4,5357.72,0.05,0.06,R,F,1993-11-17,1993-11-22,1993-11-22,DELIVER IN PERSON        ,AIR       ,nly silent deposits haggle furi
52519,1377,92,2,9,11505.33,0.06,0.00,R,F,1992-07-16,1992-06-03,1992-08-04,DELIVER IN PERSON        ,AIR       ,ic platelets are. dependenci
52549,572,33,2,18,26506.26,0.06,0.03,N,O,1996-12-05,1997-01-12,1996-12-28,DELIVER IN PERSON        ,AIR       ,"azzle accounts. regular, regular requ"
52742,1926,27,1,7,12795.44,0.04,0.04,N,O,1995-08-19,1995-07-21,1995-09-04,DELIVER IN PERSON        ,AIR       ,latelets u
52774,1735,62,2,20,32734.60,0.01,0.04,N,O,1997-06-14,1997-07-31,1997-07-12,DELIVER IN PERSON        ,AIR       , special instructions haggle
52774,163,16,3,22,23389.52,0.08,0.05,N,O,1997-06-27,1997-07-07,1997-07-15,DELIVER IN PERSON        ,AIR       ,eposits maintain slyly. fox
52802,1559,40,3,5,7302.75,0.08,0.05,N,O,1995-11-15,1995-12-16,1995-12-05,DELIVER IN PERSON        ,AIR       ,unts. spec
52806,481,11,3,29,40062.92,0.04,0.05,N,O,1996-06-15,1996-04-24,1996-07-02,DELIVER IN PERSON        ,AIR       ,instructions wake above th
52832,1547,88,1,14,20279.56,0.01,0.02,N,O,1998-06-06,1998-05-15,1998-06-10,DELIVER IN PERSON        ,AIR       ,ctions against the blith
52834,308,9,3,4,4833.20,0.03,0.07,N,O,1998-03-28,1998-01-23,1998-03-31,DELIVER IN PERSON        ,AIR       ,yly final dugouts wake furiously q
52867,1979,80,2,3,5642.91,0.03,0.01,R,F,1994-09-21,1994-10-17,1994-09-23,DELIVER IN PERSON        ,AIR       , beans. sil
52898,197,98,4,6,6583.14,0.03,0.06,N,O,1996-04-01,1996-04-05,1996-04-05,DELIVER IN PERSON        ,AIR       ,nag carefully around the caref
52900,266,48,5,16,18660.16,0.02,0.02,N,O,1995-09-01,1995-08-06,1995-09-03,DELIVER IN PERSON        ,AIR       ,eep carefully fin
52995,1655,56,1,11,17123.15,0.09,0.04,R,F,1992-03-29,1992-04-26,1992-04-24,DELIVER IN PERSON        ,AIR       ,ully ironic de
52995,5,56,2,7,6335.00,0.08,0.08,A,F,1992-06-20,1992-06-02,1992-07-12,DELIVER IN PERSON        ,AIR       ,dolites cajole furious
52995,1715,100,4,30,48501.30,0.00,0.03,R,F,1992-06-25,1992-04-17,1992-07-10,DELIVER IN PERSON        ,AIR       ,. slyly ironic dep
53028,1626,27,4,11,16803.82,0.08,0.06,N,O,1997-03-05,1997-04-10,1997-03-08,DELIVER IN PERSON        ,AIR       ,foxes. deposits sleep furio
53059,1867,97,5,24,42452.64,0.00,0.07,N,O,1997-04-06,1997-05-02,1997-04-26,DELIVER IN PERSON        ,AIR       ,are quietly-- b
53156,1505,26,1,3,4219.50,0.09,0.02,A,F,1992-03-25,1992-04-11,1992-04-03,DELIVER IN PERSON        ,AIR       ,"iers among the special, silent packa"
53159,888,22,4,11,19677.68,0.02,0.03,R,F,1992-03-31,1992-03-28,1992-04-22,DELIVER IN PERSON        ,AIR       ,y even theodolites. qu
53186,200,53,3,27,29705.40,0.04,0.04,N,O,1996-12-25,1997-02-22,1997-01-17,DELIVER IN PERSON        ,AIR       ,final asymptotes use fluffily regular pin
53191,47,23,4,22,20834.88,0.04,0.00,A,F,1993-05-08,1993-04-16,1993-05-28,DELIVER IN PERSON        ,AIR       ,ges. special foxes daz
53313,691,23,1,22,35017.18,0.07,0.03,N,O,1997-03-20,1997-04-07,1997-04-14,DELIVER IN PERSON        ,AIR       ,ironic theodolites integra
53344,1472,51,3,17,23348.99,0.09,0.07,A,F,1993-06-26,1993-05-01,1993-07-13,DELIVER IN PERSON        ,AIR       ,cies. ironic foxes solve-- regular pinto
53344,1814,1,6,14,24021.34,0.04,0.05,A,F,1993-03-07,1993-04-26,1993-03-18,DELIVER IN PERSON        ,AIR       ,ide of the blithely ironic pinto beans. reg
53347,980,49,5,6,11285.88,0.04,0.03,N,O,1996-12-17,1997-02-16,1997-01-04,DELIVER IN PERSON        ,AIR       ,"p carefully express ideas. even, unusual "
53413,775,76,1,21,35191.17,0.02,0.00,N,O,1996-07-25,1996-06-20,1996-08-01,DELIVER IN PERSON        ,AIR       ,ong the furiously permanent pa
53536,574,65,7,12,17694.84,0.10,0.05,R,F,1993-02-13,1992-12-01,1993-03-10,DELIVER IN PERSON        ,AIR       ,among the qu
53539,231,32,4,17,19230.91,0.09,0.08,N,F,1995-06-13,1995-04-14,1995-06-27,DELIVER IN PERSON        ,AIR       ,counts wake ironic deposits. unus
53570,1278,16,5,27,31840.29,0.05,0.06,N,O,1996-12-17,1996-11-30,1997-01-09,DELIVER IN PERSON        ,AIR       ,efully unusual foxes; request
53639,346,31,2,9,11217.06,0.05,0.02,N,O,1997-01-01,1996-11-30,1997-01-02,DELIVER IN PERSON        ,AIR       , ironic pinto beans. 
53665,1623,24,2,20,30492.40,0.05,0.00,N,O,1998-04-17,1998-03-24,1998-04-30,DELIVER IN PERSON        ,AIR       , carefully fin
53669,564,65,2,28,41007.68,0.03,0.06,N,O,1998-05-28,1998-05-16,1998-06-10,DELIVER IN PERSON        ,AIR       ," against the regular, special deposits. s"
53702,1326,41,1,3,3681.96,0.09,0.07,R,F,1994-08-15,1994-06-10,1994-09-05,DELIVER IN PERSON        ,AIR       , special ideas print always. slyl
53703,442,1,2,18,24163.92,0.08,0.01,A,F,1993-07-06,1993-08-31,1993-07-14,DELIVER IN PERSON        ,AIR       ,furiously 
53830,1552,33,4,27,39245.85,0.10,0.02,A,F,1993-11-10,1993-10-05,1993-12-10,DELIVER IN PERSON        ,AIR       ,leep finally
53894,1790,17,6,25,42294.75,0.00,0.05,A,F,1994-07-25,1994-10-04,1994-07-27,DELIVER IN PERSON        ,AIR       ,slyly furiously final requests. furiously
53925,1435,53,6,12,16037.16,0.00,0.08,N,O,1997-04-16,1997-03-16,1997-04-23,DELIVER IN PERSON        ,AIR       ,oach among the furiously reg
53926,419,20,3,11,14513.51,0.03,0.07,N,O,1996-10-07,1996-09-17,1996-11-06,DELIVER IN PERSON        ,AIR       , regular accounts wake furiously c
53927,327,56,2,3,3681.96,0.08,0.06,N,O,1995-10-07,1995-08-25,1995-11-03,DELIVER IN PERSON        ,AIR       ,s. careful
54016,681,44,1,30,47450.40,0.00,0.02,N,O,1996-11-05,1996-12-10,1996-11-08,DELIVER IN PERSON        ,AIR       ,ove the carefully special package
54053,1309,10,2,25,30257.50,0.00,0.08,R,F,1992-03-13,1992-04-30,1992-03-22,DELIVER IN PERSON        ,AIR       ,ely unusual p
54118,830,30,2,2,3461.66,0.10,0.05,N,O,1998-06-22,1998-04-22,1998-07-22,DELIVER IN PERSON        ,AIR       ,rash. special epitaphs use sl
54240,1142,15,2,3,3129.42,0.08,0.07,N,O,1996-06-30,1996-07-15,1996-07-03,DELIVER IN PERSON        ,AIR       ,ggle quickly special platelets. platelets h
54244,866,66,2,29,51238.94,0.06,0.04,N,O,1996-04-10,1996-05-08,1996-05-05,DELIVER IN PERSON        ,AIR       ,pades are. carefully i
54279,1369,84,7,26,33029.36,0.10,0.02,N,O,1995-08-13,1995-10-03,1995-09-06,DELIVER IN PERSON        ,AIR       ,ously regular
54341,1848,78,1,28,48995.52,0.04,0.08,R,F,1992-07-12,1992-05-28,1992-08-01,DELIVER IN PERSON        ,AIR       ,gifts nag according to the f
54401,858,58,1,3,5276.55,0.01,0.08,N,O,1996-02-18,1996-02-10,1996-03-03,DELIVER IN PERSON        ,AIR       ,l pinto beans haggle carefully against
54468,1905,6,6,2,3613.80,0.06,0.04,A,F,1994-12-21,1995-02-25,1995-01-10,DELIVER IN PERSON        ,AIR       ,ly. fluffily silent packages sleep furiou
54501,212,94,3,2,2224.42,0.01,0.06,A,F,1993-02-11,1993-01-11,1993-03-11,DELIVER IN PERSON        ,AIR       ,". ironic, pendi"
54533,70,21,4,20,19401.40,0.00,0.06,N,O,1996-03-21,1996-02-06,1996-04-12,DELIVER IN PERSON        ,AIR       , accounts among the f
55014,849,50,2,28,48995.52,0.06,0.00,A,F,1994-02-23,1994-01-04,1994-02-28,DELIVER IN PERSON        ,AIR       ,o beans. quickly unusual foxes
55202,977,78,1,1,1877.97,0.05,0.07,N,O,1995-12-19,1995-11-15,1996-01-05,DELIVER IN PERSON        ,AIR       ,quests maintain slyly patte
55205,961,30,2,19,35377.24,0.08,0.00,N,O,1998-08-28,1998-10-16,1998-08-29,DELIVER IN PERSON        ,AIR       , carefully regular packages wake carefull
55206,1265,66,2,30,34987.80,0.06,0.01,N,O,1995-12-14,1996-01-04,1996-01-04,DELIVER IN PERSON        ,AIR       ,ronic accounts. blithely regular
55329,350,51,2,19,23756.65,0.05,0.00,N,O,1996-07-29,1996-08-28,1996-08-10,DELIVER IN PERSON        ,AIR       ,lly ironic packages. 
55330,1241,16,4,27,30840.48,0.10,0.08,A,F,1994-10-09,1994-10-30,1994-10-28,DELIVER IN PERSON        ,AIR       ,quickly regular frays serve. sl
55334,1427,45,1,25,33210.50,0.01,0.05,N,O,1997-06-25,1997-07-17,1997-07-17,DELIVER IN PERSON        ,AIR       ,y regular somas. carefully express
55425,1732,75,3,28,45744.44,0.10,0.03,N,O,1996-01-12,1995-12-15,1996-01-31,DELIVER IN PERSON        ,AIR       ,sits wake slyly according to the quickly
55623,1158,31,3,15,15887.25,0.03,0.08,R,F,1993-01-17,1992-11-12,1993-01-24,DELIVER IN PERSON        ,AIR       ,unts. carefull
55680,187,14,1,6,6523.08,0.00,0.07,R,F,1992-09-02,1992-08-24,1992-09-29,DELIVER IN PERSON        ,AIR       ,". express, final notornis across t"
55686,583,84,1,27,40056.66,0.07,0.02,R,F,1995-04-12,1995-06-03,1995-05-10,DELIVER IN PERSON        ,AIR       ,pendencies wake 
55750,1282,57,3,23,27215.44,0.08,0.06,R,F,1993-12-25,1993-10-18,1994-01-06,DELIVER IN PERSON        ,AIR       ,es. blithely final packag
55751,1185,94,2,16,17378.88,0.05,0.04,N,O,1998-04-02,1998-01-31,1998-05-02,DELIVER IN PERSON        ,AIR       ,ss theodolites boost? fluffily si
55908,1706,33,3,29,46623.30,0.03,0.01,R,F,1994-08-23,1994-08-10,1994-09-10,DELIVER IN PERSON        ,AIR       ,"ach about the final, pending f"
55911,1474,53,2,24,33011.28,0.05,0.02,A,F,1993-12-21,1993-12-29,1994-01-14,DELIVER IN PERSON        ,AIR       ,tainments boost blithely ab
55941,743,8,3,10,16437.40,0.09,0.03,R,F,1995-06-04,1995-05-17,1995-06-16,DELIVER IN PERSON        ,AIR       ,otes. packages nag. quickly ironic dep
56001,1388,89,1,19,24498.22,0.03,0.03,R,F,1993-05-22,1993-06-29,1993-06-08,DELIVER IN PERSON        ,AIR       ,ar asymptotes. furiously special p
56003,1925,14,3,5,9134.60,0.05,0.01,R,F,1993-07-23,1993-05-31,1993-07-24,DELIVER IN PERSON        ,AIR       ,ong the requests sleep furiou
56064,15,91,4,1,915.01,0.01,0.02,A,F,1994-11-10,1995-01-08,1994-11-16,DELIVER IN PERSON        ,AIR       ,ges. ironic 
56064,964,65,6,22,41029.12,0.03,0.02,R,F,1994-11-18,1994-12-18,1994-12-17,DELIVER IN PERSON        ,AIR       ,posits aff
56098,1292,4,4,4,4773.16,0.01,0.07,N,O,1997-01-24,1997-02-25,1997-02-13,DELIVER IN PERSON        ,AIR       ,ng platelets. furiously iro
56130,869,36,6,7,12389.02,0.00,0.07,N,O,1996-02-07,1996-01-20,1996-03-07,DELIVER IN PERSON        ,AIR       ,e furiously final multipliers. fina
56133,351,52,3,2,2502.70,0.09,0.05,N,O,1996-06-10,1996-06-15,1996-07-05,DELIVER IN PERSON        ,AIR       ,ing to the carefully ironic dependencies. 
56135,224,52,2,1,1124.22,0.08,0.04,R,F,1993-12-08,1994-02-01,1994-01-06,DELIVER IN PERSON        ,AIR       , nag quickly above the even packa
56161,711,8,1,19,30622.49,0.00,0.00,A,F,1992-07-01,1992-06-03,1992-07-29,DELIVER IN PERSON        ,AIR       ,yly pending instructions integ
56231,1018,19,1,26,23894.26,0.07,0.03,N,O,1998-08-01,1998-06-29,1998-08-29,DELIVER IN PERSON        ,AIR       ,ious requests doubt blithel
56293,929,30,1,13,23788.96,0.05,0.03,A,F,1993-04-11,1993-03-26,1993-04-30,DELIVER IN PERSON        ,AIR       ,ages. blithely
56384,1568,69,7,30,44086.80,0.01,0.05,A,F,1992-10-19,1992-09-10,1992-11-12,DELIVER IN PERSON        ,AIR       ,uses in place of the boldly even asy
56449,412,13,3,15,19686.15,0.04,0.03,N,O,1998-07-21,1998-07-30,1998-08-17,DELIVER IN PERSON        ,AIR       ,le. blithely regul
56451,1376,53,2,29,37043.73,0.06,0.03,N,O,1996-11-10,1997-01-23,1996-11-12,DELIVER IN PERSON        ,AIR       ,"ckages cajole quickly about the express, fi"
56483,1262,74,2,8,9306.08,0.09,0.00,A,F,1994-05-17,1994-05-17,1994-05-18,DELIVER IN PERSON        ,AIR       ,en instructions su
56546,229,30,2,10,11292.20,0.05,0.01,N,O,1997-11-15,1997-11-27,1997-12-09,DELIVER IN PERSON        ,AIR       ,into beans. carefully final ideas na
56673,1205,6,1,10,11062.00,0.06,0.03,R,F,1993-04-25,1993-04-10,1993-05-17,DELIVER IN PERSON        ,AIR       , the slyly regular dolphins; regul
56774,724,57,5,27,43867.44,0.03,0.04,N,O,1997-03-10,1997-02-20,1997-03-23,DELIVER IN PERSON        ,AIR       ,ses above the blithely thin pac
56804,321,78,6,27,32975.64,0.00,0.06,R,F,1995-05-17,1995-05-05,1995-05-23,DELIVER IN PERSON        ,AIR       ,ieve careful
56835,1290,2,1,12,14295.48,0.07,0.07,R,F,1993-03-09,1993-04-10,1993-04-04,DELIVER IN PERSON        ,AIR       ,sly regular
56996,762,59,5,2,3325.52,0.00,0.05,N,O,1996-06-25,1996-05-20,1996-07-18,DELIVER IN PERSON        ,AIR       ,sts cajole carefully! express
57025,1890,20,1,17,30462.13,0.03,0.00,A,F,1992-08-25,1992-08-02,1992-08-26,DELIVER IN PERSON        ,AIR       ,ully silent excuses 
57057,1888,75,2,1,1789.88,0.05,0.02,A,F,1992-07-15,1992-05-29,1992-08-09,DELIVER IN PERSON        ,AIR       ,"ze bold, regul"
57060,740,73,3,22,36096.28,0.08,0.08,N,O,1997-05-02,1997-06-23,1997-05-09,DELIVER IN PERSON        ,AIR       ,lithely bold packages are fluffily 
57094,1363,78,4,17,21494.12,0.06,0.04,N,O,1998-10-11,1998-09-10,1998-11-06,DELIVER IN PERSON        ,AIR       , slyly regular t
57120,640,41,4,13,20028.32,0.01,0.04,N,O,1996-10-04,1996-07-26,1996-10-05,DELIVER IN PERSON        ,AIR       , deposits sleep across the 
57152,1684,8,3,22,34884.96,0.02,0.05,A,F,1992-11-08,1992-11-05,1992-11-11,DELIVER IN PERSON        ,AIR       ,nding depos
57187,1227,2,4,10,11282.20,0.03,0.02,N,O,1998-03-26,1998-06-08,1998-04-14,DELIVER IN PERSON        ,AIR       ,ithely final foxes are blithely e
57284,487,75,2,26,36074.48,0.00,0.07,N,O,1997-11-20,1997-10-31,1997-12-15,DELIVER IN PERSON        ,AIR       ,ay about the sl
57314,1826,70,1,18,31100.76,0.07,0.06,A,F,1993-10-20,1994-01-08,1993-10-29,DELIVER IN PERSON        ,AIR       ,nt instructions. unusual requests a
57410,1019,55,6,25,23000.25,0.10,0.02,N,O,1998-05-12,1998-02-18,1998-05-20,DELIVER IN PERSON        ,AIR       ," the pending, busy deposits."
57508,1315,92,5,26,31624.06,0.03,0.07,N,O,1997-01-25,1997-03-19,1997-02-23,DELIVER IN PERSON        ,AIR       ,g the blithely regular instructions.
57510,1110,19,5,21,21233.31,0.05,0.04,N,O,1996-01-05,1996-01-23,1996-01-15,DELIVER IN PERSON        ,AIR       ,quests slee
57671,909,12,5,8,14479.20,0.10,0.06,A,F,1992-12-13,1993-01-04,1992-12-23,DELIVER IN PERSON        ,AIR       ,ithely pending theodolites.
57701,1599,40,4,25,37514.75,0.00,0.02,N,O,1996-06-30,1996-09-10,1996-07-08,DELIVER IN PERSON        ,AIR       , to the slyly fin
57702,1148,49,2,17,17835.38,0.08,0.06,N,O,1996-10-19,1996-12-25,1996-11-07,DELIVER IN PERSON        ,AIR       , special r
57732,980,83,5,11,20690.78,0.10,0.05,N,O,1996-06-30,1996-07-07,1996-07-12,DELIVER IN PERSON        ,AIR       ,l requests. slyly unusual 
57762,1202,77,1,1,1103.20,0.10,0.06,R,F,1994-12-10,1995-01-16,1995-01-06,DELIVER IN PERSON        ,AIR       ,s detect. slyly ironic depo
57765,747,48,3,30,49432.20,0.07,0.07,A,F,1995-01-12,1994-11-18,1995-02-10,DELIVER IN PERSON        ,AIR       ,r accounts
57767,286,68,4,1,1186.28,0.04,0.03,A,F,1992-06-27,1992-05-30,1992-07-15,DELIVER IN PERSON        ,AIR       ,refully ironic dugouts detec
57920,779,76,2,27,45353.79,0.07,0.01,N,O,1997-03-04,1997-03-03,1997-03-06,DELIVER IN PERSON        ,AIR       ,ccounts. furiously regular foxes was
57920,521,82,4,17,24165.84,0.08,0.01,N,O,1997-02-20,1997-02-26,1997-03-17,DELIVER IN PERSON        ,AIR       ,ely unusual theodolite
57927,166,19,1,27,28786.32,0.04,0.02,R,F,1993-01-04,1993-02-17,1993-01-22,DELIVER IN PERSON        ,AIR       ,y ironic deposits nag carefully acr
58019,762,59,2,1,1662.76,0.03,0.01,R,F,1992-03-17,1992-04-09,1992-04-16,DELIVER IN PERSON        ,AIR       ,ravely along the regular requ
58023,1334,49,5,7,8647.31,0.05,0.04,N,O,1996-12-10,1996-10-17,1996-12-16,DELIVER IN PERSON        ,AIR       ,ctions; instructions across the i
58246,717,82,1,29,46913.59,0.01,0.02,A,F,1994-11-19,1994-09-05,1994-11-24,DELIVER IN PERSON        ,AIR       ,cording to 
58405,357,58,1,2,2514.70,0.09,0.08,N,O,1998-10-30,1998-10-21,1998-11-10,DELIVER IN PERSON        ,AIR       ,slyly above the 
58432,220,2,2,5,5601.10,0.06,0.01,A,F,1994-06-27,1994-07-17,1994-07-15,DELIVER IN PERSON        ,AIR       ,elets sublate
58467,1811,41,3,13,22266.53,0.00,0.01,N,O,1996-04-13,1996-04-06,1996-04-18,DELIVER IN PERSON        ,AIR       ,cuses. fluffily bold pinto beans pr
58471,444,32,4,6,8066.64,0.08,0.01,N,O,1997-03-30,1997-03-13,1997-04-01,DELIVER IN PERSON        ,AIR       ,egular instructions sleep furiously after
58471,340,25,7,30,37210.20,0.03,0.06,N,O,1997-02-16,1997-04-06,1997-03-16,DELIVER IN PERSON        ,AIR       ,e slyly special platelets wake
58501,694,88,6,8,12757.52,0.04,0.06,N,O,1996-07-22,1996-08-06,1996-08-08,DELIVER IN PERSON        ,AIR       ,final accounts. some
58502,825,26,4,28,48322.96,0.03,0.00,A,F,1993-03-25,1993-05-11,1993-03-26,DELIVER IN PERSON        ,AIR       ,ests. theodolites sleep. ca
58528,1463,81,5,30,40933.80,0.09,0.00,R,F,1994-01-21,1993-11-29,1994-02-14,DELIVER IN PERSON        ,AIR       , ironic courts
58627,57,33,3,21,20098.05,0.07,0.01,A,F,1994-03-17,1994-03-24,1994-04-10,DELIVER IN PERSON        ,AIR       ,its wake slyly quickly ironic instructi
58658,1655,79,2,14,21793.10,0.02,0.06,R,F,1992-07-31,1992-07-19,1992-08-04,DELIVER IN PERSON        ,AIR       ,y final deposits. carefully silent deposi
58691,749,14,1,18,29695.32,0.04,0.02,N,O,1996-10-03,1996-09-28,1996-10-26,DELIVER IN PERSON        ,AIR       ,y blithely busy grouches. slyly furious
58724,1047,18,2,16,15168.64,0.06,0.07,N,O,1997-12-04,1997-11-26,1997-12-11,DELIVER IN PERSON        ,AIR       ,ccounts wake past the even dep
58787,1086,87,1,14,13819.12,0.06,0.08,N,O,1997-05-01,1997-06-19,1997-05-17,DELIVER IN PERSON        ,AIR       ,ic requests wake abo
58912,519,10,2,18,25551.18,0.03,0.08,N,O,1997-12-20,1997-11-30,1998-01-17,DELIVER IN PERSON        ,AIR       ,ffily throughout
58919,559,20,1,6,8757.30,0.06,0.00,N,O,1996-12-13,1996-12-12,1996-12-21,DELIVER IN PERSON        ,AIR       , enticing packages cajole slyly
58977,431,32,1,6,7988.58,0.09,0.01,A,F,1994-12-21,1995-01-03,1994-12-26,DELIVER IN PERSON        ,AIR       ,carefully pendi
58983,1069,75,7,30,29101.80,0.02,0.03,N,O,1997-03-18,1997-03-24,1997-04-10,DELIVER IN PERSON        ,AIR       ,ss waters use. 
59013,1280,18,1,30,35438.40,0.06,0.06,N,O,1998-06-12,1998-05-29,1998-07-09,DELIVER IN PERSON        ,AIR       ,requests use blithely according to the 
59014,187,66,2,7,7610.26,0.05,0.07,N,O,1996-08-06,1996-06-10,1996-08-24,DELIVER IN PERSON        ,AIR       , after the packages. blithely ironi
59173,1131,4,2,14,14449.82,0.00,0.05,A,F,1994-02-18,1994-03-16,1994-03-10,DELIVER IN PERSON        ,AIR       ,er the blithely final courts. s
59174,255,10,1,6,6931.50,0.06,0.08,A,F,1993-03-14,1993-02-22,1993-03-20,DELIVER IN PERSON        ,AIR       , blithely across the slyly 
59237,1740,25,2,14,22984.36,0.10,0.01,A,F,1993-09-07,1993-10-06,1993-09-09,DELIVER IN PERSON        ,AIR       ,ourts. deposits upon the requests
59301,742,7,3,6,9856.44,0.05,0.07,N,O,1997-01-24,1996-12-05,1997-01-25,DELIVER IN PERSON        ,AIR       ,s are quickly. fluffily regular 
59301,1131,32,6,11,11353.43,0.10,0.02,N,O,1997-01-16,1997-01-19,1997-01-17,DELIVER IN PERSON        ,AIR       ,old excuses. even asympt
59331,1071,77,2,21,20413.47,0.06,0.05,N,O,1998-03-29,1998-05-05,1998-04-15,DELIVER IN PERSON        ,AIR       ,se slyly. ironic accounts according to the
59430,428,87,1,5,6642.10,0.06,0.01,N,O,1997-11-21,1997-10-30,1997-12-01,DELIVER IN PERSON        ,AIR       ,"ironic, daring exc"
59489,1387,64,1,28,36074.64,0.10,0.05,A,F,1992-04-01,1992-03-09,1992-04-15,DELIVER IN PERSON        ,AIR       ,counts above the unusual requests wake b
59493,729,30,3,19,30964.68,0.08,0.06,N,O,1996-03-23,1996-04-14,1996-03-29,DELIVER IN PERSON        ,AIR       ,row along the furiously stealthy pac
59584,806,6,4,2,3413.60,0.05,0.08,A,F,1993-09-23,1993-08-04,1993-10-16,DELIVER IN PERSON        ,AIR       ,lites. close pa
59616,64,90,3,11,10604.66,0.02,0.01,N,O,1997-06-13,1997-07-01,1997-07-06,DELIVER IN PERSON        ,AIR       ,bold theodolites. quickly 
59621,788,21,4,1,1688.78,0.01,0.08,N,O,1997-06-27,1997-07-03,1997-06-28,DELIVER IN PERSON        ,AIR       ,heodolites sleep. slyly re
59650,956,91,2,7,12998.65,0.03,0.00,A,F,1993-03-04,1993-02-06,1993-04-02,DELIVER IN PERSON        ,AIR       ,y according to the pending foxe
59682,1823,53,1,5,8624.10,0.07,0.00,N,O,1996-05-25,1996-05-30,1996-06-11,DELIVER IN PERSON        ,AIR       ,ickly. fluffily regular accounts maintai
59781,1936,25,5,6,11027.58,0.05,0.04,R,F,1993-02-23,1993-01-13,1993-03-23,DELIVER IN PERSON        ,AIR       ,inst the regular pains. fu
59811,1654,96,4,28,43558.20,0.08,0.07,N,O,1998-03-29,1998-03-12,1998-04-17,DELIVER IN PERSON        ,AIR       ,ct alongside of th
59812,847,81,5,16,27965.44,0.08,0.08,N,O,1995-09-10,1995-08-30,1995-10-05,DELIVER IN PERSON        ,AIR       ,"quickly bold, bold requests. reg"
59905,1640,41,2,7,10791.48,0.00,0.04,A,F,1992-06-15,1992-06-05,1992-07-09,DELIVER IN PERSON        ,AIR       ,to beans lose among the blithely final
59906,248,30,5,11,12630.64,0.10,0.08,A,F,1993-06-30,1993-06-24,1993-07-27,DELIVER IN PERSON        ,AIR       ,ccording to the furiously
59969,1449,28,3,18,24307.92,0.02,0.07,R,F,1992-05-10,1992-02-23,1992-05-29,DELIVER IN PERSON        ,AIR       ,ngside of the furiously eve
59975,1924,25,2,27,49299.84,0.03,0.08,A,F,1994-01-04,1994-03-11,1994-02-02,DELIVER IN PERSON        ,AIR       ,cial foxes. foxes haggle at the
