integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
1953,36102,54,2,14.00,25969.30,0.03,0.04,A,F,1993-06-11,1993-07-17,1993-06-13,DELIVER IN PERSON        ,AIR       ,uests sleep along the blithely ironic accou
1954,40192,99,4,3.00,5567.85,0.10,0.07,N,O,1998-09-20,1998-10-09,1998-09-28,DELIVER IN PERSON        ,AIR       ,out the blithely quiet pinto beans cajole 
1956,41922,45,3,14.00,26011.30,0.04,0.04,R,F,1993-11-07,1993-11-04,1993-11-09,DELIVER IN PERSON        ,AIR       ,sly even packages 
1960,47267,61,1,10.00,18619.60,0.03,0.05,R,F,1994-04-26,1994-02-17,1994-05-13,DELIVER IN PERSON        ,AIR       ,"he ironic, bold dependencies. b"
1964,33636,53,1,29.00,54112.84,0.10,0.05,N,O,1998-03-10,1998-05-17,1998-03-18,DELIVER IN PERSON        ,AIR       ,yly around the multipliers. expres
1964,48162,53,3,19.00,35453.24,0.06,0.03,N,O,1996-04-13,1996-04-28,1996-05-04,DELIVER IN PERSON        ,AIR       ,"tect sentiments-- ironic, ironic in"
1966,45504,55,1,7.00,13075.72,0.07,0.01,R,F,1992-12-08,1992-10-12,1993-01-02,DELIVER IN PERSON        ,AIR       , the theodolites. even accounts hag
1971,35776,60,2,11.00,20602.67,0.02,0.08,R,F,1994-02-07,1994-03-07,1994-02-25,DELIVER IN PERSON        ,AIR       , to the special dolphins 
1976,32262,65,6,26.00,48827.22,0.02,0.06,N,O,1998-09-12,1998-07-20,1998-10-08,DELIVER IN PERSON        ,AIR       ,ajole blithely about the ca
1976,32896,77,2,23.00,43193.31,0.01,0.05,N,O,1997-04-18,1997-06-21,1997-04-26,DELIVER IN PERSON        ,AIR       ,"gular, pending accounts nag ca"
1978,49346,67,3,28.00,52639.16,0.05,0.07,A,F,1995-05-22,1995-07-29,1995-06-09,DELIVER IN PERSON        ,AIR       ,l deposits haggle. quic
1982,31684,15,2,16.00,30143.68,0.05,0.05,R,F,1992-10-01,1992-11-23,1992-10-12,DELIVER IN PERSON        ,AIR       ,ach after the regular request
1985,37575,30,3,29.00,54722.42,0.09,0.06,N,O,1997-06-04,1997-08-16,1997-06-13,DELIVER IN PERSON        ,AIR       ,es use around the carefully fin
1987,36643,88,1,28.00,52891.44,0.03,0.01,R,F,1994-05-30,1994-04-23,1994-06-20,DELIVER IN PERSON        ,AIR       ,"en, express packages boost fur"
1997,36964,42,5,21.00,39878.79,0.04,0.06,N,O,1998-05-20,1998-05-30,1998-06-17,DELIVER IN PERSON        ,AIR       , theodolites are quickly. 
2000,50369,89,5,9.00,8118.00,0.02,0.02,N,O,1998-02-16,1998-04-30,1998-03-04,DELIVER IN PERSON        ,AIR       ,ven requests. unusual instr
5,52995,56,2,7.00,6335.00,0.08,0.08,A,F,1992-06-20,1992-06-02,1992-07-12,DELIVER IN PERSON        ,AIR       ,dolites cajole furious
15,56064,91,4,1.00,915.01,0.01,0.02,A,F,1994-11-10,1995-01-08,1994-11-16,DELIVER IN PERSON        ,AIR       ,ges. ironic 
17,51649,93,4,14.00,12838.14,0.09,0.03,N,O,1997-03-04,1996-12-20,1997-04-02,DELIVER IN PERSON        ,AIR       ,kly bold asymptotes cajole
38,51941,14,2,8.00,7504.24,0.07,0.02,N,O,1996-03-22,1996-03-23,1996-04-09,DELIVER IN PERSON        ,AIR       ,ven theodolites sleep slyly pending fray
47,53191,23,4,22.00,20834.88,0.04,0.00,A,F,1993-05-08,1993-04-16,1993-05-28,DELIVER IN PERSON        ,AIR       ,ges. special foxes daz
57,58627,33,3,21.00,20098.05,0.07,0.01,A,F,1994-03-17,1994-03-24,1994-04-10,DELIVER IN PERSON        ,AIR       ,its wake slyly quickly ironic instructi
64,59616,90,3,11.00,10604.66,0.02,0.01,N,O,1997-06-13,1997-07-01,1997-07-06,DELIVER IN PERSON        ,AIR       ,bold theodolites. quickly 
70,54533,21,4,20.00,19401.40,0.00,0.06,N,O,1996-03-21,1996-02-06,1996-04-12,DELIVER IN PERSON        ,AIR       , accounts among the f
80,52131,31,3,7.00,6860.56,0.05,0.03,N,O,1998-03-09,1998-01-30,1998-03-24,DELIVER IN PERSON        ,AIR       ,nd the furiously regular pains. furiously i
141,52260,94,1,8.00,8329.12,0.06,0.08,R,F,1993-07-08,1993-08-02,1993-07-21,DELIVER IN PERSON        ,AIR       ,", even depo"
163,52774,16,3,22.00,23389.52,0.08,0.05,N,O,1997-06-27,1997-07-07,1997-07-15,DELIVER IN PERSON        ,AIR       ,eposits maintain slyly. fox
166,57927,19,1,27.00,28786.32,0.04,0.02,R,F,1993-01-04,1993-02-17,1993-01-22,DELIVER IN PERSON        ,AIR       ,y ironic deposits nag carefully acr
187,55680,14,1,6.00,6523.08,0.00,0.07,R,F,1992-09-02,1992-08-24,1992-09-29,DELIVER IN PERSON        ,AIR       ,". express, final notornis across t"
187,59014,66,2,7.00,7610.26,0.05,0.07,N,O,1996-08-06,1996-06-10,1996-08-24,DELIVER IN PERSON        ,AIR       , after the packages. blithely ironi
197,52898,98,4,6.00,6583.14,0.03,0.06,N,O,1996-04-01,1996-04-05,1996-04-05,DELIVER IN PERSON        ,AIR       ,nag carefully around the caref
200,53186,53,3,27.00,29705.40,0.04,0.04,N,O,1996-12-25,1997-02-22,1997-01-17,DELIVER IN PERSON        ,AIR       ,final asymptotes use fluffily regular pin
212,54501,94,3,2.00,2224.42,0.01,0.06,A,F,1993-02-11,1993-01-11,1993-03-11,DELIVER IN PERSON        ,AIR       ,". ironic, pendi"
220,58432,2,2,5.00,5601.10,0.06,0.01,A,F,1994-06-27,1994-07-17,1994-07-15,DELIVER IN PERSON        ,AIR       ,elets sublate
224,56135,52,2,1.00,1124.22,0.08,0.04,R,F,1993-12-08,1994-02-01,1994-01-06,DELIVER IN PERSON        ,AIR       , nag quickly above the even packa
229,56546,30,2,10.00,11292.20,0.05,0.01,N,O,1997-11-15,1997-11-27,1997-12-09,DELIVER IN PERSON        ,AIR       ,into beans. carefully final ideas na
231,53539,32,4,17.00,19230.91,0.09,0.08,N,F,1995-06-13,1995-04-14,1995-06-27,DELIVER IN PERSON        ,AIR       ,counts wake ironic deposits. unus
248,59906,30,5,11.00,12630.64,0.10,0.08,A,F,1993-06-30,1993-06-24,1993-07-27,DELIVER IN PERSON        ,AIR       ,ccording to the furiously
255,59174,10,1,6.00,6931.50,0.06,0.08,A,F,1993-03-14,1993-02-22,1993-03-20,DELIVER IN PERSON        ,AIR       , blithely across the slyly 
265,51682,93,3,24.00,27966.24,0.03,0.06,R,F,1993-08-07,1993-06-14,1993-08-23,DELIVER IN PERSON        ,AIR       , quiet dolphins! fluffily even pinto 
266,52900,48,5,16.00,18660.16,0.02,0.02,N,O,1995-09-01,1995-08-06,1995-09-03,DELIVER IN PERSON        ,AIR       ,eep carefully fin
286,57767,68,4,1.00,1186.28,0.04,0.03,A,F,1992-06-27,1992-05-30,1992-07-15,DELIVER IN PERSON        ,AIR       ,refully ironic dugouts detec
308,52834,9,3,4.00,4833.20,0.03,0.07,N,O,1998-03-28,1998-01-23,1998-03-31,DELIVER IN PERSON        ,AIR       ,yly final dugouts wake furiously q
321,56804,78,6,27.00,32975.64,0.00,0.06,R,F,1995-05-17,1995-05-05,1995-05-23,DELIVER IN PERSON        ,AIR       ,ieve careful
327,53927,56,2,3.00,3681.96,0.08,0.06,N,O,1995-10-07,1995-08-25,1995-11-03,DELIVER IN PERSON        ,AIR       ,s. careful
340,58471,25,7,30.00,37210.20,0.03,0.06,N,O,1997-02-16,1997-04-06,1997-03-16,DELIVER IN PERSON        ,AIR       ,e slyly special platelets wake
346,53639,31,2,9.00,11217.06,0.05,0.02,N,O,1997-01-01,1996-11-30,1997-01-02,DELIVER IN PERSON        ,AIR       , ironic pinto beans. 
350,55329,51,2,19.00,23756.65,0.05,0.00,N,O,1996-07-29,1996-08-28,1996-08-10,DELIVER IN PERSON        ,AIR       ,lly ironic packages. 
351,56133,52,3,2.00,2502.70,0.09,0.05,N,O,1996-06-10,1996-06-15,1996-07-05,DELIVER IN PERSON        ,AIR       ,ing to the carefully ironic dependencies. 
357,58405,58,1,2.00,2514.70,0.09,0.08,N,O,1998-10-30,1998-10-21,1998-11-10,DELIVER IN PERSON        ,AIR       ,slyly above the 
412,56449,13,3,15.00,19686.15,0.04,0.03,N,O,1998-07-21,1998-07-30,1998-08-17,DELIVER IN PERSON        ,AIR       ,le. blithely regul
419,53926,20,3,11.00,14513.51,0.03,0.07,N,O,1996-10-07,1996-09-17,1996-11-06,DELIVER IN PERSON        ,AIR       , regular accounts wake furiously c
428,59430,87,1,5.00,6642.10,0.06,0.01,N,O,1997-11-21,1997-10-30,1997-12-01,DELIVER IN PERSON        ,AIR       ,"ironic, daring exc"
431,58977,32,1,6.00,7988.58,0.09,0.01,A,F,1994-12-21,1995-01-03,1994-12-26,DELIVER IN PERSON        ,AIR       ,carefully pendi
442,53703,1,2,18.00,24163.92,0.08,0.01,A,F,1993-07-06,1993-08-31,1993-07-14,DELIVER IN PERSON        ,AIR       ,furiously 
444,58471,32,4,6.00,8066.64,0.08,0.01,N,O,1997-03-30,1997-03-13,1997-04-01,DELIVER IN PERSON        ,AIR       ,egular instructions sleep furiously after
447,52385,48,1,29.00,39075.76,0.05,0.03,A,F,1994-01-12,1994-02-16,1994-01-29,DELIVER IN PERSON        ,AIR       ,accounts haggle fluffily across the furious
481,52806,11,3,29.00,40062.92,0.04,0.05,N,O,1996-06-15,1996-04-24,1996-07-02,DELIVER IN PERSON        ,AIR       ,instructions wake above th
487,57284,75,2,26.00,36074.48,0.00,0.07,N,O,1997-11-20,1997-10-31,1997-12-15,DELIVER IN PERSON        ,AIR       ,ay about the sl
494,52295,82,1,28.00,39045.72,0.00,0.03,N,O,1996-01-03,1996-01-10,1996-01-30,DELIVER IN PERSON        ,AIR       ,ar Tiresias. regularly final requests wa
509,51777,10,5,10.00,14095.00,0.04,0.06,A,F,1995-04-09,1995-05-09,1995-04-26,DELIVER IN PERSON        ,AIR       ,eposits. ca
519,58912,10,2,18.00,25551.18,0.03,0.08,N,O,1997-12-20,1997-11-30,1998-01-17,DELIVER IN PERSON        ,AIR       ,ffily throughout
521,57920,82,4,17.00,24165.84,0.08,0.01,N,O,1997-02-20,1997-02-26,1997-03-17,DELIVER IN PERSON        ,AIR       ,ely unusual theodolite
559,58919,20,1,6.00,8757.30,0.06,0.00,N,O,1996-12-13,1996-12-12,1996-12-21,DELIVER IN PERSON        ,AIR       , enticing packages cajole slyly
564,53669,65,2,28.00,41007.68,0.03,0.06,N,O,1998-05-28,1998-05-16,1998-06-10,DELIVER IN PERSON        ,AIR       ," against the regular, special deposits. s"
572,52549,33,2,18.00,26506.26,0.06,0.03,N,O,1996-12-05,1997-01-12,1996-12-28,DELIVER IN PERSON        ,AIR       ,"azzle accounts. regular, regular requ"
574,53536,65,7,12.00,17694.84,0.10,0.05,R,F,1993-02-13,1992-12-01,1993-03-10,DELIVER IN PERSON        ,AIR       ,among the qu
583,55686,84,1,27.00,40056.66,0.07,0.02,R,F,1995-04-12,1995-06-03,1995-05-10,DELIVER IN PERSON        ,AIR       ,pendencies wake 
634,51558,35,3,3.00,4603.89,0.08,0.01,R,F,1993-04-21,1993-06-25,1993-05-08,DELIVER IN PERSON        ,AIR       ,ly after the fluffily unusual theodol
640,57120,41,4,13.00,20028.32,0.01,0.04,N,O,1996-10-04,1996-07-26,1996-10-05,DELIVER IN PERSON        ,AIR       , deposits sleep across the 
673,51493,67,3,16.00,25178.72,0.00,0.06,N,O,1995-10-13,1995-09-03,1995-10-22,DELIVER IN PERSON        ,AIR       ,sits above the fluffily 
677,51585,9,4,6.00,9466.02,0.08,0.06,N,O,1996-08-18,1996-06-23,1996-09-04,DELIVER IN PERSON        ,AIR       ,ickly. furiously ex
681,54016,44,1,30.00,47450.40,0.00,0.02,N,O,1996-11-05,1996-12-10,1996-11-08,DELIVER IN PERSON        ,AIR       ,ove the carefully special package
691,53313,23,1,22.00,35017.18,0.07,0.03,N,O,1997-03-20,1997-04-07,1997-04-14,DELIVER IN PERSON        ,AIR       ,ironic theodolites integra
694,58501,88,6,8.00,12757.52,0.04,0.06,N,O,1996-07-22,1996-08-06,1996-08-08,DELIVER IN PERSON        ,AIR       ,final accounts. some
711,56161,8,1,19.00,30622.49,0.00,0.00,A,F,1992-07-01,1992-06-03,1992-07-29,DELIVER IN PERSON        ,AIR       ,yly pending instructions integ
717,58246,82,1,29.00,46913.59,0.01,0.02,A,F,1994-11-19,1994-09-05,1994-11-24,DELIVER IN PERSON        ,AIR       ,cording to 
724,56774,57,5,27.00,43867.44,0.03,0.04,N,O,1997-03-10,1997-02-20,1997-03-23,DELIVER IN PERSON        ,AIR       ,ses above the blithely thin pac
729,59493,30,3,19.00,30964.68,0.08,0.06,N,O,1996-03-23,1996-04-14,1996-03-29,DELIVER IN PERSON        ,AIR       ,row along the furiously stealthy pac
740,57060,73,3,22.00,36096.28,0.08,0.08,N,O,1997-05-02,1997-06-23,1997-05-09,DELIVER IN PERSON        ,AIR       ,lithely bold packages are fluffily 
742,59301,7,3,6.00,9856.44,0.05,0.07,N,O,1997-01-24,1996-12-05,1997-01-25,DELIVER IN PERSON        ,AIR       ,s are quickly. fluffily regular 
743,55941,8,3,10.00,16437.40,0.09,0.03,R,F,1995-06-04,1995-05-17,1995-06-16,DELIVER IN PERSON        ,AIR       ,otes. packages nag. quickly ironic dep
747,57765,48,3,30.00,49432.20,0.07,0.07,A,F,1995-01-12,1994-11-18,1995-02-10,DELIVER IN PERSON        ,AIR       ,r accounts
749,58691,14,1,18.00,29695.32,0.04,0.02,N,O,1996-10-03,1996-09-28,1996-10-26,DELIVER IN PERSON        ,AIR       ,y blithely busy grouches. slyly furious
762,56996,59,5,2.00,3325.52,0.00,0.05,N,O,1996-06-25,1996-05-20,1996-07-18,DELIVER IN PERSON        ,AIR       ,sts cajole carefully! express
762,58019,59,2,1.00,1662.76,0.03,0.01,R,F,1992-03-17,1992-04-09,1992-04-16,DELIVER IN PERSON        ,AIR       ,ravely along the regular requ
775,53413,76,1,21.00,35191.17,0.02,0.00,N,O,1996-07-25,1996-06-20,1996-08-01,DELIVER IN PERSON        ,AIR       ,ong the furiously permanent pa
779,57920,76,2,27.00,45353.79,0.07,0.01,N,O,1997-03-04,1997-03-03,1997-03-06,DELIVER IN PERSON        ,AIR       ,ccounts. furiously regular foxes was
788,59621,21,4,1.00,1688.78,0.01,0.08,N,O,1997-06-27,1997-07-03,1997-06-28,DELIVER IN PERSON        ,AIR       ,heodolites sleep. slyly re
806,59584,6,4,2.00,3413.60,0.05,0.08,A,F,1993-09-23,1993-08-04,1993-10-16,DELIVER IN PERSON        ,AIR       ,lites. close pa
812,51782,13,1,9.00,15415.29,0.09,0.06,R,F,1993-12-16,1993-10-18,1994-01-06,DELIVER IN PERSON        ,AIR       ,"y silent, regular packages. carefully r"
825,58502,26,4,28.00,48322.96,0.03,0.00,A,F,1993-03-25,1993-05-11,1993-03-26,DELIVER IN PERSON        ,AIR       ,ests. theodolites sleep. ca
830,54118,30,2,2.00,3461.66,0.10,0.05,N,O,1998-06-22,1998-04-22,1998-07-22,DELIVER IN PERSON        ,AIR       ,rash. special epitaphs use sl
847,59812,81,5,16.00,27965.44,0.08,0.08,N,O,1995-09-10,1995-08-30,1995-10-05,DELIVER IN PERSON        ,AIR       ,"quickly bold, bold requests. reg"
849,55014,50,2,28.00,48995.52,0.06,0.00,A,F,1994-02-23,1994-01-04,1994-02-28,DELIVER IN PERSON        ,AIR       ,o beans. quickly unusual foxes
857,52162,57,6,3.00,5273.55,0.08,0.06,N,O,1995-12-24,1996-01-10,1996-01-05,DELIVER IN PERSON        ,AIR       ,ges wake acco
858,54401,58,1,3.00,5276.55,0.01,0.08,N,O,1996-02-18,1996-02-10,1996-03-03,DELIVER IN PERSON        ,AIR       ,l pinto beans haggle carefully against
866,54244,66,2,29.00,51238.94,0.06,0.04,N,O,1996-04-10,1996-05-08,1996-05-05,DELIVER IN PERSON        ,AIR       ,pades are. carefully i
869,56130,36,6,7.00,12389.02,0.00,0.07,N,O,1996-02-07,1996-01-20,1996-03-07,DELIVER IN PERSON        ,AIR       ,e furiously final multipliers. fina
876,51714,77,4,4.00,7107.48,0.10,0.01,R,F,1994-09-24,1994-10-13,1994-09-30,DELIVER IN PERSON        ,AIR       , fluffily regular reques
885,51491,85,2,7.00,12501.16,0.03,0.08,N,O,1998-03-22,1998-03-17,1998-03-30,DELIVER IN PERSON        ,AIR       ,he carefully silent accounts nod final de
888,53159,22,4,11.00,19677.68,0.02,0.03,R,F,1992-03-31,1992-03-28,1992-04-22,DELIVER IN PERSON        ,AIR       ,y even theodolites. qu
903,52005,38,1,14.00,25254.60,0.10,0.00,R,F,1994-01-25,1994-03-20,1994-02-18,DELIVER IN PERSON        ,AIR       ,"its-- silent, even packages at the ironic"
909,57671,12,5,8.00,14479.20,0.10,0.06,A,F,1992-12-13,1993-01-04,1992-12-23,DELIVER IN PERSON        ,AIR       ,ithely pending theodolites.
929,56293,30,1,13.00,23788.96,0.05,0.03,A,F,1993-04-11,1993-03-26,1993-04-30,DELIVER IN PERSON        ,AIR       ,ages. blithely
956,59650,91,2,7.00,12998.65,0.03,0.00,A,F,1993-03-04,1993-02-06,1993-04-02,DELIVER IN PERSON        ,AIR       ,y according to the pending foxe
961,55205,30,2,19.00,35377.24,0.08,0.00,N,O,1998-08-28,1998-10-16,1998-08-29,DELIVER IN PERSON        ,AIR       , carefully regular packages wake carefull
964,56064,65,6,22.00,41029.12,0.03,0.02,R,F,1994-11-18,1994-12-18,1994-12-17,DELIVER IN PERSON        ,AIR       ,posits aff
977,55202,78,1,1.00,1877.97,0.05,0.07,N,O,1995-12-19,1995-11-15,1996-01-05,DELIVER IN PERSON        ,AIR       ,quests maintain slyly patte
980,53347,49,5,6.00,11285.88,0.04,0.03,N,O,1996-12-17,1997-02-16,1997-01-04,DELIVER IN PERSON        ,AIR       ,"p carefully express ideas. even, unusual "
980,57732,83,5,11.00,20690.78,0.10,0.05,N,O,1996-06-30,1996-07-07,1996-07-12,DELIVER IN PERSON        ,AIR       ,l requests. slyly unusual 
998,52071,1,1,4.00,7595.96,0.09,0.02,N,O,1995-12-21,1996-02-23,1996-01-18,DELIVER IN PERSON        ,AIR       ,"s. final deposits use among the bold, final"
1018,56231,19,1,26.00,23894.26,0.07,0.03,N,O,1998-08-01,1998-06-29,1998-08-29,DELIVER IN PERSON        ,AIR       ,ious requests doubt blithel
1019,57410,55,6,25.00,23000.25,0.10,0.02,N,O,1998-05-12,1998-02-18,1998-05-20,DELIVER IN PERSON        ,AIR       ," the pending, busy deposits."
1039,51783,45,6,24.00,22560.72,0.07,0.07,N,O,1996-03-01,1996-01-31,1996-03-12,DELIVER IN PERSON        ,AIR       ,ly. express deposits cajole. blithel
1047,58724,18,2,16.00,15168.64,0.06,0.07,N,O,1997-12-04,1997-11-26,1997-12-11,DELIVER IN PERSON        ,AIR       ,ccounts wake past the even dep
1064,52294,100,1,19.00,18336.14,0.07,0.03,N,O,1996-11-18,1996-11-15,1996-11-26,DELIVER IN PERSON        ,AIR       ," bold, pending plate"
1069,58983,75,7,30.00,29101.80,0.02,0.03,N,O,1997-03-18,1997-03-24,1997-04-10,DELIVER IN PERSON        ,AIR       ,ss waters use. 
1071,59331,77,2,21.00,20413.47,0.06,0.05,N,O,1998-03-29,1998-05-05,1998-04-15,DELIVER IN PERSON        ,AIR       ,se slyly. ironic accounts according to the
1086,58787,87,1,14.00,13819.12,0.06,0.08,N,O,1997-05-01,1997-06-19,1997-05-17,DELIVER IN PERSON        ,AIR       ,ic requests wake abo
1110,57510,19,5,21.00,21233.31,0.05,0.04,N,O,1996-01-05,1996-01-23,1996-01-15,DELIVER IN PERSON        ,AIR       ,quests slee
1131,59173,4,2,14.00,14449.82,0.00,0.05,A,F,1994-02-18,1994-03-16,1994-03-10,DELIVER IN PERSON        ,AIR       ,er the blithely final courts. s
1131,59301,32,6,11.00,11353.43,0.10,0.02,N,O,1997-01-16,1997-01-19,1997-01-17,DELIVER IN PERSON        ,AIR       ,old excuses. even asympt
1142,54240,15,2,3.00,3129.42,0.08,0.07,N,O,1996-06-30,1996-07-15,1996-07-03,DELIVER IN PERSON        ,AIR       ,ggle quickly special platelets. platelets h
1148,57702,49,2,17.00,17835.38,0.08,0.06,N,O,1996-10-19,1996-12-25,1996-11-07,DELIVER IN PERSON        ,AIR       , special r
1158,55623,31,3,15.00,15887.25,0.03,0.08,R,F,1993-01-17,1992-11-12,1993-01-24,DELIVER IN PERSON        ,AIR       ,unts. carefull
1185,55751,94,2,16.00,17378.88,0.05,0.04,N,O,1998-04-02,1998-01-31,1998-05-02,DELIVER IN PERSON        ,AIR       ,ss theodolites boost? fluffily si
1202,57762,77,1,1.00,1103.20,0.10,0.06,R,F,1994-12-10,1995-01-16,1995-01-06,DELIVER IN PERSON        ,AIR       ,s detect. slyly ironic depo
1205,56673,6,1,10.00,11062.00,0.06,0.03,R,F,1993-04-25,1993-04-10,1993-05-17,DELIVER IN PERSON        ,AIR       , the slyly regular dolphins; regul
1214,51684,15,2,13.00,14497.73,0.02,0.02,A,F,1993-12-11,1994-02-13,1993-12-17,DELIVER IN PERSON        ,AIR       ,the requests.
1219,51655,31,1,26.00,29125.46,0.03,0.04,A,F,1993-11-27,1993-11-13,1993-12-03,DELIVER IN PERSON        ,AIR       ,": unusual, express deposits wake q"
1227,57187,2,4,10.00,11282.20,0.03,0.02,N,O,1998-03-26,1998-06-08,1998-04-14,DELIVER IN PERSON        ,AIR       ,ithely final foxes are blithely e
1241,55330,16,4,27.00,30840.48,0.10,0.08,A,F,1994-10-09,1994-10-30,1994-10-28,DELIVER IN PERSON        ,AIR       ,quickly regular frays serve. sl
1262,56483,74,2,8.00,9306.08,0.09,0.00,A,F,1994-05-17,1994-05-17,1994-05-18,DELIVER IN PERSON        ,AIR       ,en instructions su
1265,55206,66,2,30.00,34987.80,0.06,0.01,N,O,1995-12-14,1996-01-04,1996-01-04,DELIVER IN PERSON        ,AIR       ,ronic accounts. blithely regular
1278,53570,16,5,27.00,31840.29,0.05,0.06,N,O,1996-12-17,1996-11-30,1997-01-09,DELIVER IN PERSON        ,AIR       ,efully unusual foxes; request
1280,59013,18,1,30.00,35438.40,0.06,0.06,N,O,1998-06-12,1998-05-29,1998-07-09,DELIVER IN PERSON        ,AIR       ,requests use blithely according to the 
1282,55750,57,3,23.00,27215.44,0.08,0.06,R,F,1993-12-25,1993-10-18,1994-01-06,DELIVER IN PERSON        ,AIR       ,es. blithely final packag
1290,56835,2,1,12.00,14295.48,0.07,0.07,R,F,1993-03-09,1993-04-10,1993-04-04,DELIVER IN PERSON        ,AIR       ,sly regular
1292,56098,4,4,4.00,4773.16,0.01,0.07,N,O,1997-01-24,1997-02-25,1997-02-13,DELIVER IN PERSON        ,AIR       ,ng platelets. furiously iro
1309,54053,10,2,25.00,30257.50,0.00,0.08,R,F,1992-03-13,1992-04-30,1992-03-22,DELIVER IN PERSON        ,AIR       ,ely unusual p
1315,57508,92,5,26.00,31624.06,0.03,0.07,N,O,1997-01-25,1997-03-19,1997-02-23,DELIVER IN PERSON        ,AIR       ,g the blithely regular instructions.
1326,53702,41,1,3.00,3681.96,0.09,0.07,R,F,1994-08-15,1994-06-10,1994-09-05,DELIVER IN PERSON        ,AIR       , special ideas print always. slyl
1334,58023,49,5,7.00,8647.31,0.05,0.04,N,O,1996-12-10,1996-10-17,1996-12-16,DELIVER IN PERSON        ,AIR       ,ctions; instructions across the i
1363,57094,78,4,17.00,21494.12,0.06,0.04,N,O,1998-10-11,1998-09-10,1998-11-06,DELIVER IN PERSON        ,AIR       , slyly regular t
1369,54279,84,7,26.00,33029.36,0.10,0.02,N,O,1995-08-13,1995-10-03,1995-09-06,DELIVER IN PERSON        ,AIR       ,ously regular
1376,56451,53,2,29.00,37043.73,0.06,0.03,N,O,1996-11-10,1997-01-23,1996-11-12,DELIVER IN PERSON        ,AIR       ,"ckages cajole quickly about the express, fi"
1377,52519,92,2,9.00,11505.33,0.06,0.00,R,F,1992-07-16,1992-06-03,1992-08-04,DELIVER IN PERSON        ,AIR       ,ic platelets are. dependenci
1380,51429,19,4,4.00,5125.52,0.06,0.03,N,O,1998-07-12,1998-06-26,1998-08-05,DELIVER IN PERSON        ,AIR       ,ely slyly regular deposits. caref
1387,59489,64,1,28.00,36074.64,0.10,0.05,A,F,1992-04-01,1992-03-09,1992-04-15,DELIVER IN PERSON        ,AIR       ,counts above the unusual requests wake b
1388,56001,89,1,19.00,24498.22,0.03,0.03,R,F,1993-05-22,1993-06-29,1993-06-08,DELIVER IN PERSON        ,AIR       ,ar asymptotes. furiously special p
1427,55334,45,1,25.00,33210.50,0.01,0.05,N,O,1997-06-25,1997-07-17,1997-07-17,DELIVER IN PERSON        ,AIR       ,y regular somas. carefully express
1435,53925,53,6,12.00,16037.16,0.00,0.08,N,O,1997-04-16,1997-03-16,1997-04-23,DELIVER IN PERSON        ,AIR       ,oach among the furiously reg
1438,52448,17,2,4.00,5357.72,0.05,0.06,R,F,1993-11-17,1993-11-22,1993-11-22,DELIVER IN PERSON        ,AIR       ,nly silent deposits haggle furi
1449,59969,28,3,18.00,24307.92,0.02,0.07,R,F,1992-05-10,1992-02-23,1992-05-29,DELIVER IN PERSON        ,AIR       ,ngside of the furiously eve
1457,52352,36,5,5.00,6792.25,0.03,0.00,N,O,1997-05-03,1997-03-29,1997-05-22,DELIVER IN PERSON        ,AIR       ,refully ironically un
1463,58528,81,5,30.00,40933.80,0.09,0.00,R,F,1994-01-21,1993-11-29,1994-02-14,DELIVER IN PERSON        ,AIR       , ironic courts
1472,53344,51,3,17.00,23348.99,0.09,0.07,A,F,1993-06-26,1993-05-01,1993-07-13,DELIVER IN PERSON        ,AIR       ,cies. ironic foxes solve-- regular pinto
1474,55911,53,2,24.00,33011.28,0.05,0.02,A,F,1993-12-21,1993-12-29,1994-01-14,DELIVER IN PERSON        ,AIR       ,tainments boost blithely ab
1505,53156,26,1,3.00,4219.50,0.09,0.02,A,F,1992-03-25,1992-04-11,1992-04-03,DELIVER IN PERSON        ,AIR       ,"iers among the special, silent packa"
1547,52832,88,1,14.00,20279.56,0.01,0.02,N,O,1998-06-06,1998-05-15,1998-06-10,DELIVER IN PERSON        ,AIR       ,ctions against the blith
1552,53830,33,4,27.00,39245.85,0.10,0.02,A,F,1993-11-10,1993-10-05,1993-12-10,DELIVER IN PERSON        ,AIR       ,leep finally
1559,52802,40,3,5.00,7302.75,0.08,0.05,N,O,1995-11-15,1995-12-16,1995-12-05,DELIVER IN PERSON        ,AIR       ,unts. spec
1568,56384,69,7,30.00,44086.80,0.01,0.05,A,F,1992-10-19,1992-09-10,1992-11-12,DELIVER IN PERSON        ,AIR       ,uses in place of the boldly even asy
1599,57701,40,4,25.00,37514.75,0.00,0.02,N,O,1996-06-30,1996-09-10,1996-07-08,DELIVER IN PERSON        ,AIR       , to the slyly fin
1623,53665,24,2,20.00,30492.40,0.05,0.00,N,O,1998-04-17,1998-03-24,1998-04-30,DELIVER IN PERSON        ,AIR       , carefully fin
1626,53028,27,4,11.00,16803.82,0.08,0.06,N,O,1997-03-05,1997-04-10,1997-03-08,DELIVER IN PERSON        ,AIR       ,foxes. deposits sleep furio
1640,59905,41,2,7.00,10791.48,0.00,0.04,A,F,1992-06-15,1992-06-05,1992-07-09,DELIVER IN PERSON        ,AIR       ,to beans lose among the blithely final
